51,11.6,754.2
45,12.5,754.2
21,14.5,754.2
21,16.5,754.2
22,17.1,754.2
32,17.8,754.2
15,18.1,754.2
93,-6.7,754.3
93,-6.7,754.3
92,-6.6,754.3
93,-6.6,754.3
93,-6.6,754.3
92,-6.4,754.3
93,-6.3,754.3
91,-3.6,754.3
91,-3.5,754.3
97,-3.4,754.3
88,-1.8,754.3
94,-1.4,754.3
91,-1.3,754.3
84,-0.7,754.3
74,0.9,754.3
79,5.6,754.3
62,8.5,754.3
60,9.4,754.3
56,10.5,754.3
21,14.5,754.3
21,16.2,754.3
21,16.3,754.3
24,16.3,754.3
15,18,754.3
32,18,754.3
92,-7.1,754.4
92,-6.9,754.4
93,-6.8,754.4
93,-6.8,754.4
93,-6.7,754.4
93,-6.7,754.4
93,-6.2,754.4
93,-6,754.4
93,-5.9,754.4
93,-5.8,754.4
93,-5.6,754.4
93,-5.6,754.4
97,-3.4,754.4
93,-1.3,754.4
91,-1.2,754.4
91,-1,754.4
81,-0.1,754.4
78,0.5,754.4
76,0.8,754.4
80,4.9,754.4
79,5.3,754.4
67,7,754.4
65,7.7,754.4
25,15.1,754.4
15,18,754.4
32,18,754.4
15,18.1,754.4
31,18.2,754.4
91,-7.2,754.5
93,-5.7,754.5
92,-5.6,754.5
91,-5.5,754.5
90,-3.5,754.5
90,-3.4,754.5
97,-3.3,754.5
90,-3.2,754.5
98,-3,754.5
89,-2.6,754.5
93,-1,754.5
93,-0.7,754.5
68,1.1,754.5
82,3.5,754.5
81,3.8,754.5
81,4.5,754.5
69,6.5,754.5
23,14.2,754.5
26,14.2,754.5
26,14.7,754.5
21,16.2,754.5
92,-5.3,754.6
91,-5.1,754.6
98,-2.7,754.6
98,-2.2,754.6
90,-0.9,754.6
93,-0.8,754.6
89,-0.7,754.6
80,0.1,754.6
80,0.2,754.6
88,0.9,754.6
88,1,754.6
83,2.6,754.6
82,3,754.6
81,3.3,754.6
45,3.9,754.6
81,4.1,754.6
72,5.5,754.6
71,6,754.6
39,6.4,754.6
34,8.1,754.6
27,13.6,754.6
22,14.3,754.6
16,17.5,754.6
16,17.7,754.6
16,17.8,754.6
32,17.9,754.6
91,-7.4,754.7
92,-5.1,754.7
99,-1.7,754.7
99,-1,754.7
88,-0.5,754.7
92,-0.5,754.7
92,-0.3,754.7
100,-0.2,754.7
79,0,754.7
90,0.5,754.7
89,0.7,754.7
84,2.3,754.7
76,4.7,754.7
74,5.1,754.7
31,9.4,754.7
30,10.2,754.7
22,14,754.7
22,15.5,754.7
22,16.5,754.7
31,17.6,754.7
16,17.8,754.7
25,23.1,754.7
25,23.1,754.7
91,-4.8,754.8
91,-4.7,754.8
91,-4.6,754.8
87,-0.2,754.8
91,-0.2,754.8
88,0,754.8
91,0,754.8
90,0.1,754.8
89,0.2,754.8
90,0.3,754.8
100,0.7,754.8
87,1.2,754.8
86,1.4,754.8
85,1.7,754.8
84,2,754.8
85,2.1,754.8
80,3.8,754.8
78,4.1,754.8
78,4.4,754.8
30,12.7,754.8
29,13.1,754.8
23,13.9,754.8
23,15.4,754.8
23,16.6,754.8
17,17.7,754.8
26,22.7,754.8
26,22.9,754.8
26,23.1,754.8
25,23.5,754.8
25,23.6,754.8
90,-7.5,754.9
91,-4.4,754.9
91,-4.2,754.9
86,-1.6,754.9
80,-0.3,754.9
90,-0.1,754.9
91,0.1,754.9
86,0.7,754.9
84,1,754.9
99,2.4,754.9
81,3.5,754.9
87,4.6,754.9
67,7.3,754.9
36,10.9,754.9
29,11,754.9
28,11.4,754.9
33,11.6,754.9
31,12.2,754.9
23,16.6,754.9
23,16.9,754.9
17,17.3,754.9
16,17.7,754.9
30,21.3,754.9
27,22.3,754.9
26,22.7,754.9
26,22.8,754.9
25,23.5,754.9
25,23.6,754.9
91,-7.5,755
91,-7.5,755
91,-4.2,755
90,-4.1,755
87,-2.4,755
86,-2.1,755
86,-1.9,755
86,-1.6,755
83,-1.2,755
81,-0.8,755
81,-0.5,755
90,-0.2,755
86,0.2,755
86,0.4,755
86,0.5,755
84,1.2,755
83,2.3,755
84,2.6,755
83,2.8,755
82,3.1,755
81,3.3,755
50,10,755
27,11.5,755
27,12,755
40,12.4,755
22,13.8,755
34,13.8,755
34,14.2,755
25,15.6,755
24,16.1,755
24,16.2,755
30,17.4,755
16,17.6,755
30,17.6,755
32,19.7,755
31,20.4,755
25,23.7,755
91,-7.5,755.1
89,-3.9,755.1
87,-2.9,755.1
86,-2.6,755.1
87,-2.4,755.1
85,-1.4,755.1
88,-0.2,755.1
88,0,755.1
83,1.5,755.1
83,1.8,755.1
83,2.1,755.1
44,9,755.1
40,9.6,755.1
38,10.1,755.1
24,13.4,755.1
32,14.9,755.1
29,15,755.1
25,15.4,755.1
26,15.4,755.1
25,15.7,755.1
17,17.5,755.1
31,17.7,755.1
38,18.9,755.1
34,19.1,755.1
37,19.2,755.1
38,19.4,755.1
25,23.6,755.1
91,-7.6,755.2
89,-3.8,755.2
89,-3.7,755.2
89,-3.5,755.2
89,-3.4,755.2
88,-3.2,755.2
88,-3.1,755.2
50,7.7,755.2
26,12.2,755.2
11,17.8,755.2
11,17.8,755.2
12,18,755.2
38,18.1,755.2
35,18.6,755.2
38,18.8,755.2
38,18.8,755.2
37,19.5,755.2
37,19.7,755.2
33,20.5,755.2
35,20.7,755.2
39,20.9,755.2
40,20.9,755.2
39,21.1,755.2
39,21.2,755.2
38,21.3,755.2
25,23.9,755.2
92,-7.5,755.3
27,12.1,755.3
23,12.9,755.3
24,13,755.3
23,13.2,755.3
23,13.2,755.3
23,13.5,755.3
18,17,755.3
40,17.1,755.3
11,17.2,755.3
41,17.3,755.3
19,17.4,755.3
19,17.4,755.3
17,17.6,755.3
29,17.9,755.3
12,18.1,755.3
12,18.2,755.3
40,18.2,755.3
12,18.3,755.3
39,18.7,755.3
38,18.9,755.3
45,19,755.3
38,19.5,755.3
43,19.7,755.3
37,19.8,755.3
42,20,755.3
34,20.3,755.3
31,20.4,755.3
41,20.4,755.3
33,20.5,755.3
30,20.7,755.3
32,20.7,755.3
34,20.7,755.3
40,20.7,755.3
39,21.1,755.3
38,21.3,755.3
38,21.4,755.3
36,21.7,755.3
37,21.7,755.3
24,24,755.3
93,-7,755.4
54,6.4,755.4
25,12.2,755.4
25,12.5,755.4
24,13.1,755.4
13,14.9,755.4
13,15.2,755.4
13,15.8,755.4
40,16.6,755.4
17,16.9,755.4
10,17.9,755.4
47,18,755.4
12,18.4,755.4
12,18.4,755.4
13,18.5,755.4
8,18.8,755.4
8,18.8,755.4
7,19.1,755.4
35,19.7,755.4
38,19.8,755.4
36,19.9,755.4
35,20.1,755.4
35,21.9,755.4
23,23.9,755.4
92,-7.3,755.5
93,-6.6,755.5
24,13.2,755.5
14,14.2,755.5
49,15.6,755.5
43,16.1,755.5
44,16.5,755.5
17,16.7,755.5
53,16.7,755.5
17,16.9,755.5
49,17.3,755.5
29,17.5,755.5
9,18,755.5
10,18.1,755.5
8,18.2,755.5
9,18.3,755.5
13,18.3,755.5
9,18.4,755.5
9,18.5,755.5
9,18.5,755.5
7,18.7,755.5
8,18.7,755.5
8,18.7,755.5
9,18.7,755.5
37,19.5,755.5
36,20,755.5
37,20.2,755.5
22,21.9,755.5
34,22,755.5
22,22.2,755.5
34,22.3,755.5
22,24.1,755.5
91,-6.2,755.6
94,-6.1,755.6
91,-6,755.6
95,-5.3,755.6
58,5.3,755.6
55,14.3,755.6
47,15.2,755.6
45,15.6,755.6
53,16,755.6
28,17.2,755.6
8,18.5,755.6
13,18.6,755.6
37,19.3,755.6
37,19.8,755.6
35,20.6,755.6
33,20.7,755.6
32,22.1,755.6
22,22.3,755.6
22,24.5,755.6
90,-5.9,755.7
91,-5.9,755.7
92,-5.8,755.7
91,-4.6,755.7
95,-4.6,755.7
100,-1.2,755.7
100,-1.1,755.7
61,12,755.7
59,13,755.7
14,13.7,755.7
53,14,755.7
65,14.3,755.7
50,14.4,755.7
49,14.8,755.7
60,15.3,755.7
18,15.8,755.7
49,16.1,755.7
16,16.4,755.7
18,16.4,755.7
16,16.7,755.7
30,16.9,755.7
45,16.9,755.7
10,17.9,755.7
42,18.2,755.7
13,18.9,755.7
8,19.1,755.7
38,19.3,755.7
38,19.6,755.7
35,20.5,755.7
28,20.8,755.7
29,21,755.7
28,21.1,755.7
29,21.2,755.7
26,21.3,755.7
26,21.4,755.7
26,21.6,755.7
25,21.9,755.7
23,22,755.7
22,24.6,755.7
91,-6.3,755.8
92,-4.5,755.8
96,-3.8,755.8
96,-3,755.8
97,-1.4,755.8
100,-1.4,755.8
100,-1.4,755.8
100,-1.4,755.8
100,-1.3,755.8
100,-1.1,755.8
100,-1,755.8
100,-0.9,755.8
100,-0.9,755.8
100,-0.9,755.8
93,0.3,755.8
79,2.2,755.8
71,4.4,755.8
61,4.5,755.8
45,9.2,755.8
64,11.1,755.8
27,11.9,755.8
61,12.2,755.8
19,12.5,755.8
17,12.8,755.8
57,13.1,755.8
16,13.3,755.8
23,13.9,755.8
61,14,755.8
55,14.6,755.8
22,14.7,755.8
14,15.3,755.8
52,15.3,755.8
20,15.5,755.8
14,15.7,755.8
19,15.8,755.8
12,17,755.8
31,17.1,755.8
12,18.5,755.8
9,18.8,755.8
13,18.8,755.8
37,19.8,755.8
38,20.1,755.8
34,20.2,755.8
28,20.8,755.8
30,21,755.8
25,21.1,755.8
29,21.1,755.8
25,21.2,755.8
32,21.2,755.8
26,21.3,755.8
31,21.3,755.8
32,21.3,755.8
27,21.4,755.8
25,21.5,755.8
26,21.6,755.8
22,21.8,755.8
26,22,755.8
22,24.3,755.8
90,-6.3,755.9
91,-6.3,755.9
91,-6.3,755.9
90,-6.2,755.9
91,-6.2,755.9
91,-5.4,755.9
92,-5.2,755.9
100,-1.4,755.9
100,-1.4,755.9
100,-0.9,755.9
100,-0.9,755.9
100,-0.8,755.9
100,-0.8,755.9
99,-0.6,755.9
100,-0.5,755.9
99,-0.4,755.9
100,-0.4,755.9
64,4.1,755.9
60,7,755.9
65,11.1,755.9
22,11.2,755.9
22,11.8,755.9
72,12.5,755.9
64,13.2,755.9
68,13.4,755.9
16,14.8,755.9
35,17.2,755.9
9,18.9,755.9
34,20.3,755.9
37,20.4,755.9
34,20.7,755.9
29,20.8,755.9
24,21,755.9
29,21.2,755.9
32,21.3,755.9
22,21.5,755.9
32,21.5,755.9
37,22.5,755.9
36,23,755.9
90,-6.3,756
90,-5.7,756
91,-5.3,756
92,-5.3,756
90,-4.5,756
100,-1.7,756
99,-0.3,756
99,-0.3,756
63,3.8,756
70,9.7,756
72,9.7,756
67,10.3,756
70,10.3,756
24,10.6,756
74,11.6,756
69,12.4,756
16,13.7,756
16,14.2,756
37,17,756
12,18.5,756
12,18.6,756
10,18.8,756
31,20.1,756
37,20.1,756
25,20.3,756
25,20.7,756
29,21.3,756
31,21.4,756
32,21.5,756
22,21.6,756
29,21.7,756
28,21.8,756
37,22.2,756
38,22.4,756
21,24.4,756
26,25,756
91,-6,756.1
90,-5.3,756.1
88,-4.1,756.1
100,-1.8,756.1
100,-0.4,756.1
99,-0.3,756.1
77,8.4,756.1
73,9,756.1
71,9.2,756.1
29,9.9,756.1
77,10.9,756.1
72,11.2,756.1
72,11.6,756.1
18,12.4,756.1
17,13.1,756.1
39,17,756.1
10,18.9,756.1
42,19.6,756.1
41,19.9,756.1
40,20,756.1
39,20.1,756.1
38,20.2,756.1
35,20.5,756.1
37,20.5,756.1
32,21.2,756.1
31,21.3,756.1
31,21.3,756.1
21,21.8,756.1
38,22.1,756.1
20,24.4,756.1
91,-5.7,756.2
91,-4.9,756.2
92,-4.5,756.2
90,-4.3,756.2
100,-1.8,756.2
100,-1.5,756.2
100,-0.4,756.2
100,-0.3,756.2
100,-0.3,756.2
100,-0.2,756.2
99,-0.1,756.2
99,0.1,756.2
100,0.5,756.2
100,0.6,756.2
64,3.3,756.2
80,7.9,756.2
33,8.9,756.2
81,9.5,756.2
79,10.2,756.2
74,10.9,756.2
21,11.8,756.2
40,16.9,756.2
29,18.4,756.2
12,18.5,756.2
46,18.8,756.2
11,18.9,756.2
33,18.9,756.2
27,19.2,756.2
38,19.9,756.2
36,20.2,756.2
36,20.4,756.2
32,21.5,756.2
32,21.5,756.2
31,21.6,756.2
32,21.6,756.2
30,21.7,756.2
31,21.8,756.2
39,21.8,756.2
38,21.9,756.2
24,24.8,756.2
23,25.3,756.2
91,-4.7,756.3
91,-3.6,756.3
100,-1.1,756.3
100,-0.6,756.3
100,-0.4,756.3
100,-0.2,756.3
100,0.1,756.3
99,0.3,756.3
100,0.3,756.3
100,0.5,756.3
100,0.7,756.3
100,1,756.3
99,1.1,756.3
100,1.1,756.3
100,1.1,756.3
67,2.5,756.3
65,3,756.3
80,7.5,756.3
38,7.8,756.3
34,8.2,756.3
72,8.8,756.3
84,8.9,756.3
80,9.7,756.3
27,10.4,756.3
75,10.4,756.3
44,16.2,756.3
43,16.7,756.3
39,16.9,756.3
39,17,756.3
35,17.5,756.3
29,17.8,756.3
34,18.1,756.3
47,18.2,756.3
45,18.5,756.3
47,18.6,756.3
45,18.7,756.3
44,18.8,756.3
12,18.9,756.3
10,19,756.3
45,19.1,756.3
44,19.6,756.3
37,20.4,756.3
42,20.4,756.3
37,20.6,756.3
31,21.3,756.3
40,21.3,756.3
31,21.4,756.3
21,21.7,756.3
32,21.7,756.3
19,24.1,756.3
87,-5.5,756.4
90,-5.4,756.4
91,-3.7,756.4
90,-3.6,756.4
100,-0.9,756.4
100,-0.6,756.4
100,0,756.4
99,0.3,756.4
98,0.4,756.4
99,0.4,756.4
99,0.4,756.4
72,0.5,756.4
100,0.8,756.4
99,1.3,756.4
82,6.8,756.4
41,7.1,756.4
81,7.2,756.4
75,8.3,756.4
85,8.5,756.4
67,11.6,756.4
62,12.7,756.4
45,16.3,756.4
41,16.5,756.4
39,16.7,756.4
35,17.1,756.4
52,17.1,756.4
30,17.3,756.4
48,18,756.4
47,18.3,756.4
46,18.6,756.4
10,18.7,756.4
38,20,756.4
38,20.1,756.4
39,20.2,756.4
31,21.3,756.4
21,21.4,756.4
30,21.5,756.4
35,22.2,756.4
35,22.3,756.4
35,22.7,756.4
25,24.6,756.4
24,25.2,756.4
87,-5.5,756.5
86,-5.3,756.5
81,-2.9,756.5
83,-2.9,756.5
83,-2.8,756.5
100,-1.1,756.5
100,-1.1,756.5
100,-1.1,756.5
100,-1.1,756.5
100,-1,756.5
100,-0.9,756.5
100,-0.8,756.5
98,0.5,756.5
72,0.9,756.5
70,1.3,756.5
99,1.3,756.5
70,1.4,756.5
99,1.4,756.5
100,1.4,756.5
99,1.6,756.5
100,1.8,756.5
67,2.1,756.5
83,6.5,756.5
77,7.8,756.5
86,8.1,756.5
82,8.5,756.5
31,8.9,756.5
80,9.1,756.5
70,9.7,756.5
69,10.7,756.5
57,13.6,756.5
49,14.6,756.5
46,15.4,756.5
50,15.7,756.5
55,15.8,756.5
54,16.4,756.5
33,16.7,756.5
36,16.8,756.5
12,18.6,756.5
10,18.7,756.5
11,18.7,756.5
12,18.7,756.5
40,19.6,756.5
40,20.1,756.5
39,20.2,756.5
21,21.1,756.5
32,21.2,756.5
37,21.3,756.5
21,21.5,756.5
31,21.6,756.5
29,21.7,756.5
37,21.7,756.5
31,22.1,756.5
31,22.3,756.5
31,22.5,756.5
34,22.9,756.5
25,23.8,756.5
22,24,756.5
14,25.5,756.5
14,25.5,756.5
14,25.5,756.5
14,25.6,756.5
14,25.6,756.5
14,25.9,756.5
83,-5.4,756.6
90,-3.6,756.6
82,-2.9,756.6
80,-2.8,756.6
79,-2.6,756.6
100,-1.2,756.6
100,-1.2,756.6
100,-1.1,756.6
100,-1.1,756.6
100,-0.7,756.6
100,-0.5,756.6
75,0.1,756.6
98,0.7,756.6
68,1.7,756.6
99,1.9,756.6
99,1.9,756.6
100,2.4,756.6
83,6.2,756.6
40,6.4,756.6
78,7.3,756.6
77,7.5,756.6
88,7.7,756.6
84,8.1,756.6
52,12.5,756.6
48,13.6,756.6
43,14.3,756.6
53,14.9,756.6
41,15.2,756.6
41,15.3,756.6
56,15.3,756.6
39,15.7,756.6
35,16.1,756.6
38,16.2,756.6
36,16.6,756.6
10,18.6,756.6
41,19.6,756.6
40,19.8,756.6
38,21.2,756.6
38,21.3,756.6
38,21.4,756.6
38,21.5,756.6
38,21.5,756.6
32,21.6,756.6
37,21.6,756.6
37,21.7,756.6
28,21.8,756.6
32,22.1,756.6
36,22.1,756.6
31,22.2,756.6
31,22.7,756.6
30,23.2,756.6
30,23.2,756.6
33,23.5,756.6
19,24.2,756.6
23,24.5,756.6
15,25.3,756.6
14,25.7,756.6
14,25.9,756.6
13,26,756.6
84,-5.9,756.7
82,-5.7,756.7
78,-2.4,756.7
77,-2.3,756.7
100,-1.6,756.7
100,-1.3,756.7
100,-1.3,756.7
100,-1.2,756.7
100,-0.3,756.7
98,0.8,756.7
98,1.9,756.7
98,2.1,756.7
100,3.4,756.7
100,4.2,756.7
100,5.5,756.7
84,6,756.7
34,6.5,756.7
81,6.7,756.7
100,6.9,756.7
79,7,756.7
35,7.6,756.7
85,7.6,756.7
99,8.5,756.7
73,8.8,756.7
81,10.4,756.7
58,11.1,756.7
69,12,756.7
66,12.2,756.7
44,14.7,756.7
54,14.9,756.7
53,15,756.7
58,15,756.7
11,18.3,756.7
9,18.4,756.7
10,18.5,756.7
43,19.3,756.7
41,19.7,756.7
38,19.9,756.7
41,19.9,756.7
36,20.9,756.7
20,21.1,756.7
40,21.3,756.7
29,21.6,756.7
38,21.6,756.7
34,21.7,756.7
30,21.8,756.7
33,21.8,756.7
34,21.8,756.7
28,22,756.7
32,22,756.7
26,22.2,756.7
35,22.2,756.7
33,22.5,756.7
32,22.8,756.7
28,23.1,756.7
29,23.4,756.7
32,23.8,756.7
26,24.1,756.7
13,25.8,756.7
14,26,756.7
85,-5.7,756.8
85,-5.5,756.8
89,-3.6,756.8
76,-2.2,756.8
100,-1.7,756.8
100,-1.5,756.8
100,-1.4,756.8
100,-1.2,756.8
77,-0.3,756.8
76,-0.2,756.8
100,-0.2,756.8
100,-0.2,756.8
98,1,756.8
97,1.4,756.8
97,1.6,756.8
97,1.7,756.8
96,1.8,756.8
96,1.9,756.8
95,2,756.8
95,2.1,756.8
98,2.2,756.8
94,2.4,756.8
91,3.9,756.8
86,5.4,756.8
86,5.7,756.8
45,5.8,756.8
83,6.4,756.8
86,7.2,756.8
76,8.3,756.8
62,10.1,756.8
60,13.1,756.8
49,13.7,756.8
56,14,756.8
60,14.5,756.8
53,14.8,756.8
9,18.4,756.8
9,18.5,756.8
11,18.6,756.8
44,19,756.8
38,19.4,756.8
40,20,756.8
38,20.3,756.8
41,20.8,756.8
40,21.1,756.8
41,21.1,756.8
19,21.2,756.8
35,21.4,756.8
39,21.4,756.8
29,21.7,756.8
35,21.7,756.8
30,21.9,756.8
35,21.9,756.8
33,22.1,756.8
25,22.4,756.8
33,22.7,756.8
33,22.7,756.8
33,22.8,756.8
29,23.5,756.8
32,23.5,756.8
28,23.6,756.8
26,24.1,756.8
20,24.2,756.8
24,24.8,756.8
13,25.8,756.8
14,25.9,756.8
84,-5.3,756.9
74,-1.9,756.9
84,-1.9,756.9
100,-1.9,756.9
100,-1.9,756.9
100,-1.8,756.9
74,-1.7,756.9
74,-1.7,756.9
83,-1.7,756.9
82,-1.5,756.9
100,-1.4,756.9
79,-0.9,756.9
78,-0.7,756.9
100,-0.7,756.9
78,-0.6,756.9
100,-0.1,756.9
100,0.1,756.9
100,0.2,756.9
98,1.1,756.9
97,1.3,756.9
98,2.3,756.9
97,2.4,756.9
94,2.6,756.9
94,2.7,756.9
93,2.8,756.9
93,3,756.9
92,3.2,756.9
91,3.4,756.9
91,3.7,756.9
91,4.1,756.9
90,4.3,756.9
89,4.5,756.9
88,4.7,756.9
87,5.1,756.9
38,5.6,756.9
85,5.9,756.9
84,6.1,756.9
84,6.2,756.9
87,6.9,756.9
62,9.4,756.9
64,13.9,756.9
10,17.9,756.9
42,18.3,756.9
11,18.5,756.9
40,18.9,756.9
39,19.3,756.9
38,20.4,756.9
37,20.7,756.9
41,20.7,756.9
41,20.9,756.9
36,21,756.9
19,21.1,756.9
26,21.7,756.9
31,22.4,756.9
24,22.5,756.9
33,22.7,756.9
32,22.8,756.9
25,24.2,756.9
21,26.2,756.9
81,-6.4,757
79,-6.3,757
77,-6.2,757
76,-5.9,757
78,-5.9,757
79,-5.9,757
78,-5.8,757
84,-4.9,757
85,-4,757
88,-3.6,757
82,-2.9,757
100,-2,757
100,-2,757
73,-1.8,757
73,-1.7,757
100,-1.5,757
100,-1.4,757
80,-1.2,757
100,-0.9,757
100,-0.9,757
100,-0.7,757
100,-0.5,757
100,0.2,757
97,2.4,757
97,2.6,757
50,4.5,757
40,4.8,757
47,4.9,757
46,5.4,757
85,5.8,757
92,6.4,757
89,6.5,757
90,6.7,757
78,7.8,757
64,8.7,757
53,12.7,757
67,13.3,757
52,17.3,757
44,17.7,757
42,18,757
48,18.3,757
46,18.4,757
43,19.1,757
47,19.2,757
43,19.3,757
39,19.9,757
43,20.3,757
37,20.4,757
37,20.4,757
37,20.8,757
20,21.1,757
31,22.1,757
23,22.3,757
33,22.5,757
31,23.1,757
32,23.2,757
32,23.3,757
30,23.5,757
30,23.6,757
19,24.1,757
13,25.7,757
14,25.7,757
12,26.8,757
81,-6.4,757.1
82,-6.4,757.1
78,-6.3,757.1
79,-6.3,757.1
74,-6.1,757.1
76,-5.9,757.1
75,-5.8,757.1
75,-5.8,757.1
87,-2.8,757.1
100,-2,757.1
84,-1.9,757.1
75,-1.5,757.1
70,-1.3,757.1
100,-0.6,757.1
100,-0.4,757.1
100,-0.3,757.1
100,-0.3,757.1
100,-0.3,757.1
100,0.3,757.1
57,0.9,757.1
96,2.7,757.1
95,2.8,757.1
95,3.1,757.1
95,3.3,757.1
95,3.9,757.1
94,4.1,757.1
94,4.1,757.1
93,4.2,757.1
86,5.5,757.1
90,6.2,757.1
93,6.2,757.1
81,7.4,757.1
67,8.2,757.1
72,12.5,757.1
54,16.6,757.1
45,17.2,757.1
10,17.5,757.1
44,17.8,757.1
47,17.9,757.1
49,18.1,757.1
11,18.3,757.1
48,18.4,757.1
46,18.7,757.1
38,20.7,757.1
21,21.1,757.1
26,21.5,757.1
32,21.7,757.1
22,22.2,757.1
29,23.4,757.1
26,23.5,757.1
19,23.9,757.1
24,24.8,757.1
81,-6.5,757.2
81,-6.5,757.2
76,-5.7,757.2
75,-5.6,757.2
87,-2.9,757.2
86,-2.7,757.2
85,-2.4,757.2
85,-2.2,757.2
98,-2.1,757.2
100,-2,757.2
98,-1.9,757.2
98,-1.8,757.2
98,-1.7,757.2
100,-1.3,757.2
69,-1.1,757.2
100,-0.9,757.2
100,-0.5,757.2
100,-0.4,757.2
100,0.3,757.2
99,1.3,757.2
95,3.6,757.2
52,3.7,757.2
95,3.7,757.2
40,4.1,757.2
49,4.1,757.2
93,4.2,757.2
92,4.3,757.2
89,4.8,757.2
89,4.9,757.2
87,5.2,757.2
93,5.2,757.2
92,5.5,757.2
91,5.8,757.2
69,7.6,757.2
71,11.2,757.2
76,11.6,757.2
58,11.8,757.2
54,15.6,757.2
48,16.5,757.2
10,17.3,757.2
49,17.5,757.2
10,17.6,757.2
51,17.7,757.2
47,18.6,757.2
11,18.8,757.2
38,19.6,757.2
41,19.8,757.2
23,20.8,757.2
34,21.3,757.2
34,21.3,757.2
24,21.6,757.2
27,23.3,757.2
20,23.8,757.2
29,24,757.2
15,24.9,757.2
13,25.4,757.2
14,25.5,757.2
12,26.6,757.2
80,-6.8,757.3
79,-6.7,757.3
73,-5.5,757.3
86,-3.4,757.3
98,-2.1,757.3
98,-2.1,757.3
98,-2.1,757.3
100,-1.9,757.3
98,-1.6,757.3
98,-1.6,757.3
98,-1.6,757.3
100,-1.6,757.3
100,-1.2,757.3
100,-1.1,757.3
71,-1,757.3
100,-1,757.3
100,-1,757.3
100,-1,757.3
